2025-10-10 15:53:23 | INFO | ==================================================
2025-10-10 15:53:23 | INFO | Enhanced DBF Reader with Memo Support Started
2025-10-10 15:53:23 | INFO | DBF Input Directory: ./RMan_Export/
2025-10-10 15:53:23 | DEBUG | Ensured directory exists: ./RMan_Export/
2025-10-10 15:53:23 | DEBUG | Ensured directory exists: ./ESL_Sync/
2025-10-10 15:53:23 | DEBUG | Ensured directory exists: ./ESL_Middleware_Logs/
2025-10-10 15:53:23 | INFO | ==================================================
2025-10-10 15:53:23 | INFO | ==================================================
2025-10-10 15:53:23 | INFO | Enhanced DBF Reader with Memo Support Started
2025-10-10 15:53:23 | INFO | Enhanced DBF Reader with Memo Support Started
2025-10-10 15:53:23 | INFO | DBF Input Directory: ./RMan_Export/
2025-10-10 15:53:23 | INFO | DBF Input Directory: ./RMan_Export/
2025-10-10 15:53:23 | DEBUG | Ensured directory exists: ./RMan_Export/
2025-10-10 15:53:23 | DEBUG | Ensured directory exists: ./RMan_Export/
2025-10-10 15:53:23 | DEBUG | Ensured directory exists: ./ESL_Sync/
2025-10-10 15:53:23 | DEBUG | Ensured directory exists: ./ESL_Sync/
2025-10-10 15:53:23 | DEBUG | Ensured directory exists: ./ESL_Middleware_Logs/
2025-10-10 15:53:23 | DEBUG | Ensured directory exists: ./ESL_Middleware_Logs/
2025-10-10 15:53:23 | DEBUG | Ensured output directory exists: ./ESL_Sync/
2025-10-10 15:53:23 | DEBUG | Ensured output directory exists: ./ESL_Sync/
2025-10-10 15:57:55 | INFO | ==================================================
2025-10-10 15:57:55 | INFO | Enhanced DBF Reader with Memo Support Started
2025-10-10 15:57:55 | INFO | DBF Input Directory: ./RMan_Export/
2025-10-10 15:57:55 | DEBUG | Ensured directory exists: ./RMan_Export/
2025-10-10 15:57:55 | DEBUG | Ensured directory exists: ./ESL_Sync/
2025-10-10 15:57:55 | DEBUG | Ensured directory exists: ./ESL_Middleware_Logs/
2025-10-10 15:57:55 | INFO | ==================================================
2025-10-10 15:57:55 | INFO | ==================================================
2025-10-10 15:57:55 | INFO | Enhanced DBF Reader with Memo Support Started
2025-10-10 15:57:55 | INFO | Enhanced DBF Reader with Memo Support Started
2025-10-10 15:57:55 | INFO | DBF Input Directory: ./RMan_Export/
2025-10-10 15:57:55 | INFO | DBF Input Directory: ./RMan_Export/
2025-10-10 15:57:55 | DEBUG | Ensured directory exists: ./RMan_Export/
2025-10-10 15:57:55 | DEBUG | Ensured directory exists: ./RMan_Export/
2025-10-10 15:57:55 | DEBUG | Ensured directory exists: ./ESL_Sync/
2025-10-10 15:57:55 | DEBUG | Ensured directory exists: ./ESL_Sync/
2025-10-10 15:57:55 | DEBUG | Ensured directory exists: ./ESL_Middleware_Logs/
2025-10-10 15:57:55 | DEBUG | Ensured directory exists: ./ESL_Middleware_Logs/
